Link,Size (KB),# of Outlinks,Content Type
https://www.foxnews.com/video/6336502398112,71.3369140625,71,text/html
https://www.foxnews.com/video/6341623848112,69.93359375,65,text/html
https://www.foxnews.com/world/north-korea-spy-satellite-latest-surveillance-threat-us-allies-kim-threatening-more-launches,224.599609375,328,text/html
https://www.foxnews.com/tech/how-stay-incognito-conceal-your-number-calling-someone,255.8876953125,333,text/html
https://www.foxnews.com/video/6354733632112,77.390625,74,text/html
https://www.foxnews.com/lifestyle/area-codes-history.print,122.861328125,74,text/html
https://www.foxnews.com/tech/secret-phone-surveillance-program-is-spying-on-millions-americans.amp,201.908203125,289,text/html
https://www.foxnews.com/us/la-man-defended-home-armed-intruders-faces-uphill-battle-get-gun-permit-back,246.431640625,340,text/html
https://www.foxnews.com/video/6337858966112,67.0673828125,70,text/html
https://www.foxnews.com/lifestyle/what-is-one-chip-challenge-what-peppers-experts-speak-teens-death,265.2646484375,350,text/html
https://www.foxnews.com/world/countrys-food-police-recall-various-types-instant-noodles-too-spicy.print,116.9599609375,77,text/html
https://www.foxnews.com/video/6312231042112,70.7939453125,65,text/html
https://www.foxnews.com/tech/creepy-robot-dogs-deployed-patrol-neighborhoods,244.572265625,339,text/html
https://www.foxnews.com/health/eu-likely-decide-moderna-covid-19-vaccine-kids-next-week,210.7021484375,327,text/html
https://www.foxnews.com/lifestyle/first-moon-landing-still-amazes-world-today-powerful-example-american-exceptionalism,268.7548828125,335,text/html
https://www.foxnews.com/us/storm-system-indiana-kentucky-1-tornado-reported,211.677734375,327,text/html
https://www.foxnews.com/health/where-to-find-covid-vaccines.amp,149.748046875,276,text/html
https://www.foxnews.com/health/eating-popular-fruit-could-help-reduce-chances-dementia-study-finds,247.2412109375,342,text/html
https://www.foxnews.com/video/topics/lifestyle/food/fast-food,314.9404296875,114,text/html
https://www.foxnews.com/video/topics/food-drink/food/fast-food,314.974609375,114,text/html
https://www.foxnews.com/health/moderna-covid-19-vaccine-pregnant-women-experts-weigh-in,217.5361328125,328,text/html
https://www.foxnews.com/video/6310779197112,70.67578125,66,text/html
https://www.foxnews.com/video/topics/tech/technologies/robots,295.734375,114,text/html
https://www.foxnews.com/world/us-drone-downed-russia-latest-pattern-moscow-hostile-signaling,249.640625,328,text/html
https://www.foxnews.com/tech/sleep-better-tonight-these-top-rated-apps-accessories,257.140625,353,text/html
https://www.foxnews.com/tech/crazy-shapeshifting-drone-inspired-dragons-forces-itself-objects.amp,166.431640625,273,text/html
https://www.foxnews.com/tech/see-all-police-surveillance-tools-used-your-city,236.5283203125,344,text/html
https://www.foxnews.com/world/russia-fires-nuclear-capable-anti-ship-missiles-sea-japan-during-simulated-attack,232.375,327,text/html
https://www.foxnews.com/world/eu-official-defends-talks-big-tech-digital-infrastructure-upgrade,215.1357421875,325,text/html
https://www.foxnews.com/politics/trump-returns-facebook-first-time-years-simple-two-word-post-im-back,227.109375,337,text/html
https://www.foxnews.com/opinion/russias-drone-attack-why-china-could-try-next,268.0400390625,334,text/html
https://www.foxnews.com/tech/60-top-google-play-apps-infected-android-malware-affecting-millions,237.3818359375,330,text/html
https://www.foxnews.com/tech/how-prevent-your-printer-getting-hacked.amp,178.0244140625,274,text/html
https://www.foxnews.com/video/6323384627112,73.0966796875,72,text/html
https://www.foxnews.com/tech/what-you-need-know-cash-in-facebook-725m-settlement.amp,157.6181640625,274,text/html
https://www.foxnews.com/video/6325512114112,71.546875,66,text/html
https://www.foxnews.com/tech/balancing-pros-cons-social-media-screen-time,282.8984375,342,text/html
https://www.foxnews.com/tech/what-you-need-know-cash-in-facebook-725m-settlement.print,122.0244140625,78,text/html
https://www.foxnews.com/tech/desperately-need-facebook-help-dont-fall-scam,237.3544921875,334,text/html
https://www.foxnews.com/tech/beware-macstealer-malware-steal-icloud-keychain-data-passwords.amp,164.3251953125,279,text/html
https://www.foxnews.com/tech/beware-macstealer-malware-steal-icloud-keychain-data-passwords.print,122.7568359375,84,text/html
https://www.foxnews.com/tech/always-first-downloading-software-update-phone,239.759765625,334,text/html
https://www.foxnews.com/tech/dont-let-yourself-get-caught-shameful-situations.amp,180.958984375,283,text/html
https://www.foxnews.com/tech/protect-your-assets-with-worlds-first-airbag-jeans,229.9541015625,331,text/html
https://www.foxnews.com/tech/dont-let-yourself-get-caught-shameful-situations.print,63.37109375,87,text/html
https://www.foxnews.com/tech/cheapest-printer-ink-make-cartridges-last-longer,268.1591796875,342,text/html
https://www.foxnews.com/tech/best-printers-2023,288.5244140625,349,text/html
https://www.foxnews.com/tech/delete-embarrassing-autofill-entries-mac-iphone-browser,251.4765625,337,text/html
https://www.foxnews.com/video/6325667442112,71.115234375,66,text/html
https://www.foxnews.com/tech/creepy-robot-dogs-deployed-patrol-neighborhoods.print,125.9755859375,86,text/html
https://www.foxnews.com/tech/facebook-marketplace-vs-offerup-whos-winner,267.408203125,339,text/html
https://www.foxnews.com/tech/how-safeguard-iphone-account-lockouts-conniving-criminals,244.9130859375,332,text/html
https://www.foxnews.com/video/6264604186001,73.30859375,70,text/html
https://www.foxnews.com/video/6276849700001,70.1943359375,68,text/html
https://www.foxnews.com/us/storm-system-indiana-kentucky-1-tornado-reported.amp,149.560546875,267,text/html
https://www.foxnews.com/video/6329157060112,72.986328125,70,text/html
https://www.foxnews.com/video/6330862925112,73.5830078125,71,text/html
https://www.foxnews.com/video/6285017986001,75.5146484375,75,text/html
https://www.foxnews.com/video/6264597857001,71.3828125,68,text/html
https://www.foxnews.com/category/tech/technologies/printers,118.41015625,351,text/html
https://www.foxnews.com/video/6323400854112,73.203125,69,text/html
https://www.foxnews.com/video/6053603073001,69.2373046875,67,text/html
https://www.foxnews.com/video/6066233674001,71.5654296875,71,text/html
https://www.foxnews.com/video/6089694491001,72.56640625,70,text/html
https://www.foxnews.com/world/russia-warns-armenia-against-siding-icc-putin-arrest-warrant,224.541015625,326,text/html
https://www.foxnews.com/world/russia-fires-nuclear-capable-anti-ship-missiles-sea-japan-during-simulated-attack.amp,156.2666015625,270,text/html
https://www.foxnews.com/world/vladimir-putin-ally-says-russia-has-weapons-capable-of-destroying-united-states,237.0478515625,326,text/html
https://www.foxnews.com/world/russias-latest-nuclear-threat-slammed-by-nato-closely-monitoring-weapons-move-belarus,240.0361328125,326,text/html
https://www.foxnews.com/tech/vintage-tech-comeback-your-old-tech-worth-fortune,236.5830078125,337,text/html
https://www.foxnews.com/video/topics/tech/technologies/tablets,86.330078125,70,text/html
https://www.foxnews.com/video/topics/tech/technologies/ipad,205.2294921875,100,text/html
https://www.foxnews.com/video/topics/tech/technologies/mac,161.3369140625,88,text/html
https://www.foxnews.com/tech/google-issues-warning-remotely-exploitable-flaws-android-phones,227.0986328125,326,text/html
https://www.foxnews.com/tech/how-enable-voice-isolation-clearer-phone-calls,244.3330078125,331,text/html
https://www.foxnews.com/tech/high-tech-glasses-subtitle-real-life-conversations,227.611328125,333,text/html
https://www.foxnews.com/tech/balancing-pros-cons-social-media-screen-time.amp,203.458984375,285,text/html
https://www.foxnews.com/tech/always-first-downloading-software-update-phone.print,122.4091796875,81,text/html
https://www.foxnews.com/tech/new-service-keeps-you-making-mistake-your-next-apple-purchase,235.8681640625,333,text/html
https://www.foxnews.com/tech/how-speed-up-your-wifi-internet-connections,234.158203125,332,text/html
https://www.foxnews.com/tech/blur-background-privacy-facetime-call,243.396484375,336,text/html
https://www.foxnews.com/tech/cheapest-printer-ink-make-cartridges-last-longer.amp,182.14453125,284,text/html
https://www.foxnews.com/tech/always-first-downloading-software-update-phone.amp,163.78515625,276,text/html
https://www.foxnews.com/tech/scammers-selling-counterfeit-stamps-facebook-ads,248.642578125,338,text/html
https://www.foxnews.com/video/6318759055112,71.17578125,69,text/html
https://www.foxnews.com/tech/high-tech-toilet-keep-overspending-rolls-toilet-paper,255.8330078125,339,text/html
https://www.foxnews.com/tech/its-time-take-control-your-online-privacy-amazon,262.9677734375,332,text/html
https://www.foxnews.com/tech/cheapest-printer-ink-make-cartridges-last-longer.print,143.4013671875,89,text/html
https://www.foxnews.com/video/6319924785112,70.21875,66,text/html
https://www.foxnews.com/video/6325442830112,71.486328125,67,text/html
https://www.foxnews.com/tech/ask-kurt-bluetooth-connection-always-spotty,272.642578125,337,text/html
https://www.foxnews.com/tech/protect-your-assets-with-worlds-first-airbag-jeans.amp,158.0224609375,274,text/html
https://www.foxnews.com/tech/how-safeguard-iphone-account-lockouts-conniving-criminals.print,127.8486328125,79,text/html
https://www.foxnews.com/tech/tips-help-you-tell-online-store-real-scam,248.7470703125,337,text/html
https://www.foxnews.com/tech/how-change-your-password-facebook,247.5458984375,336,text/html
https://www.foxnews.com/video/6323944443112,70.875,67,text/html
https://www.foxnews.com/tech/facebook-marketplace-vs-offerup-whos-winner.amp,182.46875,282,text/html
https://www.foxnews.com/tech/is-facebook-listening-you,237.3671875,332,text/html
https://www.foxnews.com/tech/facebook-marketplace-vs-offerup-whos-winner.print,151.255859375,86,text/html
https://www.foxnews.com/tech/balancing-pros-cons-social-media-screen-time.print,158.693359375,89,text/html
https://www.foxnews.com/tech/tiktok-irresistible-5-steps-ratchet-familys-privacy,258.7265625,335,text/html
https://www.foxnews.com/tech/protect-your-assets-with-worlds-first-airbag-jeans.print,120.9287109375,78,text/html
https://www.foxnews.com/tech/ask-kurt-tiktok-videos-safe-view-outside-app,251.2373046875,335,text/html
https://www.foxnews.com/tech/why-should-update-microsoft-software-now-stay-protected,235.0986328125,332,text/html
https://www.foxnews.com/tech/three-ways-make-most-money-selling-unwanted-things-online,268.0888671875,344,text/html
https://www.foxnews.com/tech/60-top-google-play-apps-infected-android-malware-affecting-millions.print,126.966796875,77,text/html
https://www.foxnews.com/video/6322661390112,71.287109375,71,text/html
https://www.foxnews.com/video/6322609751112,73.34765625,68,text/html
https://www.foxnews.com/video/6325260975112,71.0751953125,68,text/html
https://www.foxnews.com/tech/do-this-quick-google-account-security-check-now,234.7900390625,338,text/html
https://www.foxnews.com/tech/60-top-google-play-apps-infected-android-malware-affecting-millions.amp,165.8994140625,273,text/html
https://www.foxnews.com/opinion/russias-drone-attack-why-china-could-try-next.amp,177.7705078125,273,text/html
https://www.foxnews.com/video/6322631151112,72.751953125,68,text/html
https://www.foxnews.com/politics/trump-returns-facebook-first-time-years-simple-two-word-post-im-back.amp,151.966796875,272,text/html
https://www.foxnews.com/politics/trump-facebook-needs-us-we-need-them-campaign-calls-reinstatement,250.791015625,334,text/html
https://www.foxnews.com/video/6322666056112,72.365234375,69,text/html
https://www.foxnews.com/opinion/russias-drone-attack-why-china-could-try-next.print,123.55078125,81,text/html
https://www.foxnews.com/video/6322640521112,71.859375,71,text/html
https://www.foxnews.com/politics/trump-issues-statement-meta-announces-year-facebook-ban,248.5126953125,337,text/html
https://www.foxnews.com/politics/youtube-restores-trumps-channel-ability-upload-new-content-ahead-2024-election,238.1826171875,338,text/html
https://www.foxnews.com/category/tech/topics/us-air-force,120.365234375,351,text/html
https://www.foxnews.com/world/eu-official-defends-talks-big-tech-digital-infrastructure-upgrade.print,107.578125,73,text/html
https://www.foxnews.com/science/telecom-masts-continental-europe-attacked-bizarre-5g-coronavirus-conspiracy-theory,213.3974609375,330,text/html
https://www.foxnews.com/video/6322568340112,69.5078125,73,text/html
https://www.foxnews.com/politics/trump-returns-facebook-first-time-years-simple-two-word-post-im-back.print,119.189453125,76,text/html
https://www.foxnews.com/politics/trump-ban-conservatives-facebook-break-up-big-tech,234.240234375,343,text/html
https://www.foxnews.com/video/6320895391112,66.2607421875,67,text/html
https://www.foxnews.com/politics/trump-calls-retribution-against-china-role-covid-19-pandemic,241.69921875,338,text/html
https://www.foxnews.com/world/russia-fires-nuclear-capable-anti-ship-missiles-sea-japan-during-simulated-attack.print,123.322265625,74,text/html
https://www.foxnews.com/tech/see-all-police-surveillance-tools-used-your-city.amp,170.8955078125,287,text/html
https://www.foxnews.com/world/eu-official-defends-talks-big-tech-digital-infrastructure-upgrade.amp,153.9443359375,268,text/html
https://www.foxnews.com/world/eu-lawmakers-pass-landmark-tech-rules-enforcement-worry,212.0302734375,324,text/html
https://www.foxnews.com/opinion/chinas-spying-out-of-control-get-ccps-drones-out-us-skies,245.9267578125,331,text/html
https://www.foxnews.com/tech/see-all-police-surveillance-tools-used-your-city.print,129.359375,92,text/html
https://www.foxnews.com/video/6307291728112,67.248046875,68,text/html
https://www.foxnews.com/video/6277427595001,73.4072265625,73,text/html
https://www.foxnews.com/video/6309240597112,70.537109375,68,text/html
https://www.foxnews.com/video/6316311234112,73.0908203125,73,text/html
https://www.foxnews.com/video/6317576080112,72.0595703125,71,text/html
https://www.foxnews.com/video/6313072897112,72.96875,70,text/html
https://www.foxnews.com/video/6102607324001,68.86328125,68,text/html
https://www.foxnews.com/video/6322907294112,70.5859375,66,text/html
